L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
128,0.0,4.0,1.0,100.0,0.0,0.2812754088111643,-0.012973247802511995,0.14694633491812312,0.35026111609748023,0.0,0.30602673797819335,0.08228870706221067,0.9938928488543719,0.10515463464078056,0.025273239981124147,true,176,-1.4714464968635184,0.05,0.05,4.494526027,0.0
128,0.0,4.1,1.0,100.0,0.0,0.27471757651674733,-0.013842626621054635,0.15856480924599284,0.3492822357329719,2.7755575615628914e-17,0.274968438205736,0.08037692098565585,0.994406452663299,0.24163859525905274,0.007767903877821201,true,199,-1.4950261696335492,0.05,0.05,4.244575007,0.0
128,0.0,4.2,1.0,100.0,0.0,0.2684582101774164,-0.014565318055112797,0.16871701372134315,0.34833687760102794,0.0,0.27647027160737636,0.0782887296615839,0.991718339047043,0.28364771965461166,0.005424616990401211,true,206,-1.518984679320766,0.05,0.05,4.387717397,0.0
128,0.0,4.3,1.0,100.0,0.0,0.26248829209938795,-0.015169149531292087,0.17766841875662667,0.3474379813869086,-3.469446951953614e-18,0.2828611154194194,0.07683638580953042,0.995978725336466,0.3121703285624555,0.005424616990403166,true,206,-1.5432324515863778,0.05,0.05,4.407038608,0.0
128,0.0,4.4,1.0,100.0,0.0,0.256782375701496,-0.015678540487517503,0.1856640907134939,0.34657598922140564,1.0408340855860843e-17,0.2854279332362708,0.07459324642435788,0.9889582740620351,0.33194071540443293,0.0060106559450192835,true,204,-1.5677805360061388,0.05,0.05,4.349477124,0.0
128,0.0,4.5,1.0,100.0,0.0,0.25132965496973214,-0.016108390251741364,0.1928428230098299,0.34575788069780167,2.0816681711721685e-17,0.29148533919842734,0.07345263204076857,0.9954271446984131,0.35098653332843455,0.00737950868394579,true,200,-1.5925692737860115,0.05,0.05,4.267266925,0.0
128,0.0,4.6,1.0,100.0,0.0,0.24610756091823574,-0.016473273030120583,0.19935226028958078,0.34497298798731557,1.0408340855860843e-17,0.2945687878704306,0.0718311187687462,0.9945364603571316,0.3645631181866671,0.009060100746886898,true,196,-1.6176188343415467,0.05,0.05,4.195480796,0.0
128,0.0,4.7,1.0,100.0,0.0,0.24110273658318387,-0.016782870590833013,0.20528465621047703,0.3442211058445951,6.938893903907228e-18,0.2964153119087154,0.07013521132526179,0.9915354944279309,0.3742131383821512,0.011123426918931456,true,192,-1.6429054062576505,0.05,0.05,4.136411778,0.0
128,0.0,4.8,1.0,100.0,0.0,0.23630228083922072,-0.0170450970210225,0.210715610245856,0.343501284325447,6.938893903907228e-18,0.29813166997139096,0.06858529446256839,0.9894640949597022,0.3808722770572981,0.013656650171721471,true,188,-1.6684103310255947,0.05,0.05,4.298429618,0.0
128,0.0,4.9,1.0,100.0,0.0,0.23169402522560545,-0.01726647589636761,0.21570756553576007,0.3428122278279596,1.3877787807814457e-17,0.3004385142525434,0.06729928611925312,0.9901047297830035,0.3850337028036277,0.016766783768340777,true,184,-1.694118143117759,0.05,0.05,4.20613771,0.0
128,0.0,5.0,1.0,100.0,0.0,0.22726662123036762,-0.017452432186098182,0.22031255521042103,0.34215250535963454,1.734723475976807e-17,0.30382879722923306,0.06634045901589974,0.9945437944576807,0.38685940828053766,0.020585211922358453,true,180,-1.720015492395953,0.05,0.05,4.137253189,0.0
128,0.0,5.1,1.0,100.0,0.0,0.2230055752418262,-0.01760843209575899,0.22458851019561046,0.34151336533995896,1.0408340855860843e-17,0.3011642268456183,0.06428966142836556,0.9817001053011865,0.3815271622357175,0.024009577982065388,true,177,-1.7461230771274845,0.05,0.05,4.048998087,0.0
128,0.0,5.2,1.0,100.0,0.0,0.21890913633796114,-0.01773646141314883,0.22854398239828239,0.3409078319113929,1.3877787807814457e-17,0.3072899259647932,0.06403376501289831,0.9947009884867519,0.3786066066954197,0.029477463165019195,true,173,-1.7723659300990628,0.05,0.05,3.955849127,0.0
128,0.0,5.3,1.0,100.0,0.0,0.2149604750918797,-0.017841590751021513,0.23223870033244562,0.3403199358279708,1.734723475976807e-17,0.307128121034117,0.06265645822466775,0.9897096053286814,0.36882185005471246,0.03438106215485069,true,170,-1.7987996528807284,0.05,0.05,3.886243853,0.0
128,0.0,5.4,1.0,100.0,0.0,0.21115515703250776,-0.017925726380567178,0.2356859271959791,0.33975564346351594,2.42861286636753e-17,0.3082946042576862,0.06160864740233779,0.9886537671575657,0.35669496125734224,0.04010037866142917,true,167,-1.825382913220399,0.05,0.05,3.818500484,0.0
128,0.0,5.5,1.0,100.0,0.0,0.2074853963920425,-0.01799130230829163,0.2389094569858643,0.3392136972265284,0.0,0.3108884484299135,0.06088698376723739,0.9916492691623979,0.34192280995193336,0.04677110792998689,true,164,-1.8521076063554625,0.05,0.05,3.750434223,0.0
128,0.0,5.6,1.0,100.0,0.0,0.20394396702044154,-0.01804042893903593,0.24193004191640816,0.33869291133786333,1.5612511283791264e-17,0.3150109837116166,0.06049122106652899,0.9988386355569978,0.32410647971359285,0.05455151821543466,true,161,-1.8789662311219613,0.05,0.05,3.677743821,0.0
128,0.0,5.7,1.0,100.0,0.0,0.20052090311310194,-0.01807564396933685,0.2447780663841779,0.3381848537180102,1.3877787807814457e-17,0.311237015786725,0.058802230207766204,0.9842601841874021,0.3022460734243282,0.06044489552956915,true,159,-1.905985867873029,0.05,0.05,3.658000289,0.0
128,0.0,5.8,1.0,100.0,0.0,0.19721653822752294,-0.01809713420544444,0.24744500692317023,0.3377030842290304,2.0816681711721685e-17,0.3182328386173161,0.059013893700485265,0.999264617715323,0.2780772001639287,0.07049995104774055,true,156,-1.933092362830486,0.05,0.05,3.56618759,0.0
128,0.0,5.9,1.0,100.0,0.0,0.1940186859659711,-0.018107676806234624,0.24996902674841093,0.3372321159376964,1.3877787807814457e-17,0.3167677973333616,0.057864974144561376,0.9911803248994766,0.25125828044980647,0.07811628924958842,true,154,-1.9603474581674318,0.05,0.05,3.510005561,0.0
128,0.0,6.0,1.0,100.0,0.0,0.19092513919966309,-0.018107826307006858,0.2523506587515657,0.33677832863043167,1.3877787807814457e-17,0.31638075861256665,0.056968703613269334,0.9861222194902375,0.22207946801378053,0.0865554451519014,true,152,-1.9877115622258974,0.05,0.05,3.450478722,0.0
128,0.0,6.1,1.0,100.0,0.0,0.18793080139236823,-0.01809869119444124,0.25460125437274717,0.3363408427797757,2.2551405187698492e-17,0.31707906195493907,0.05631793202629659,0.984082187237667,0.1902934729109962,0.09590631041759913,true,150,-2.0151794889949572,0.05,0.05,3.405963422,0.0
128,0.0,6.2,1.0,100.0,0.0,0.18503090686418167,-0.01808125466055524,0.25673098452157117,0.33591883134122547,1.734723475976807e-17,0.3188781499022242,0.05590841148889886,0.9850857944271318,0.15562181268391484,0.10626737996411205,true,148,-2.0427463918902173,0.05,0.05,3.358013241,0.0
128,0.0,6.3,1.0,100.0,0.0,0.18222099381305265,-0.018056391169457287,0.2587489938496925,0.3355115158365749,2.2551405187698492e-17,0.32180243888740856,0.055738732579802,0.98919398121744,0.11775420283399729,0.11774778943390865,true,146,-2.070407739500874,0.05,0.05,3.326731359,0.0
128,0.0,6.4,1.0,100.0,0.0,0.17949687997399788,-0.01802488044877129,0.2606635308170764,0.33511816266848427,1.9081958235744878e-17,0.32588597463950597,0.05581026415860113,0.996504558267608,0.07634711687376505,0.13046846474672397,true,144,-2.0981592938126634,0.05,0.05,3.287070324,0.0
128,0.0,6.5,1.0,100.0,0.0,0.1768523840647068,-0.01798787416826418,0.26249118428244633,0.33473184232563724,1.734723475976807e-17,0.31912745696577316,0.05423035237242524,0.9750487019236642,0.041945294097400776,0.1373352260491858,true,143,-2.12602826248281,0.05,0.05,3.26655027,0.0
128,0.0,6.6,1.0,100.0,0.0,0.17428843066534094,-0.017945064146937362,0.26422015569547785,0.3343645176657838,1.0408340855860843e-17,0.32514851732040606,0.05472541484796006,0.9878716688859202,0.005516553651996325,0.1521719956223805,true,141,-2.153948175065848,0.05,0.05,3.240152742,0.0
